group,names,scores,logfoldchanges,pvals,pvals_adj
Immune_mixed,PCAT14,0.31287974,4.60251,0.7543720233267612,0.999860552087655
Immune_mixed,AL109767.1,0.312864,4.116748,0.754383982513677,0.999860552087655
Immune_mixed,AC116158.2,0.3128451,3.2574759,0.7543983336157167,0.999860552087655
Immune_mixed,AC067945.4,0.3127428,3.7601256,0.7544760702254061,0.999860552087655
Immune_mixed,TMEM272,0.31267354,3.0184326,0.7545286933422727,0.999860552087655
Immune_mixed,ETNK2,0.31263578,2.9988923,0.754557397340895,0.999860552087655
Immune_mixed,PRR29,0.31258854,2.636611,0.7545932778159015,0.999860552087655
Immune_mixed,AC084198.2,0.31232095,0.67617,0.7547966105096295,0.999860552087655
Immune_mixed,AL596325.1,0.31227532,2.147467,0.7548312983721378,0.999860552087655
Immune_mixed,EDDM13,0.3121494,2.0609765,0.7549269915905834,0.999860552087655
Immune_mixed,ASIP,0.31211478,1.6561637,0.7549533078851505,0.999860552087655
Immune_mixed,AC083973.1,0.31206912,1.3323948,0.754987997980751,0.999860552087655
Immune_mixed,ABHD1,0.31205967,1.7962731,0.7549951753036096,0.999860552087655
Immune_mixed,AC090948.2,0.31188652,1.8045529,0.755126763304188,0.999860552087655
Immune_mixed,HELZ2,0.31188494,0.6039418,0.7551279595913385,0.999860552087655
Immune_mixed,ARMCX1,0.31186134,0.6675583,0.7551459039690684,0.999860552087655
Immune_mixed,AC127496.5,0.31184718,1.7519238,0.7551566706591294,0.999860552087655
Immune_mixed,AC096921.2,0.31183773,1.2040997,0.7551638484789283,0.999860552087655
Immune_mixed,LINC01679,0.3113545,1.3843831,0.7555311417915463,0.999860552087655
Immune_mixed,CASC4,0.31114516,0.3389571,0.7556902795092446,0.999860552087655
Immune_mixed,AC009133.1,0.31059107,1.0634911,0.7561115060317103,0.999860552087655
Immune_mixed,EMD,0.31016138,0.5456889,0.7564382458407607,0.999860552087655
Immune_mixed,ASIC1,0.3090391,4.0069776,0.7572918045279468,0.999860552087655
Immune_mixed,EPHA2,0.30901703,3.8760753,0.7573085674132816,0.999860552087655
Immune_mixed,XKR9,0.3090013,3.9214149,0.7573205409726951,0.999860552087655
Immune_mixed,UNC45B,0.30885965,3.2150955,0.7574283056277807,0.999860552087655
Immune_mixed,CDH20,0.30885333,3.169127,0.7574330952774623,0.999860552087655
Immune_mixed,PLXNA1,0.30879667,1.4828987,0.7574762025437036,0.999860552087655
Immune_mixed,POU5F1B,0.3087526,2.7779746,0.7575097309389486,0.999860552087655
Immune_mixed,EMILIN1,0.30853224,0.78134817,0.7576773797577345,0.999860552087655
Immune_mixed,PROC,0.30789316,1.3974223,0.7581636257664228,0.999860552087655
Immune_mixed,ATP13A4,0.30785853,1.644937,0.7581899768068524,0.999860552087655
Immune_mixed,AC093484.2,0.30752483,1.2985361,0.7584439194072817,0.999860552087655
Immune_mixed,PJVK,0.3073769,1.4185599,0.7585565249390456,0.999860552087655
Immune_mixed,MFSD4A,0.30730763,1.1842127,0.758609235671172,0.999860552087655
Immune_mixed,AL592435.1,0.3072132,1.1060143,0.758681115750202,0.999860552087655
Immune_mixed,HNRNPA1P48,0.3072132,0.470438,0.758681115750202,0.999860552087655
Immune_mixed,AC027373.1,0.30662763,1.0078336,0.7591268187675415,0.999860552087655
Immune_mixed,TMEM220-AS1,0.3062971,0.63259405,0.7593784606598084,0.999860552087655
Immune_mixed,WNT2B,0.3061334,0.8449849,0.7595030927464104,0.999860552087655
Immune_mixed,TRIM65,0.30608457,0.60608226,0.7595402439038125,0.999860552087655
Immune_mixed,C2CD4D,0.3053385,5.2394037,0.7601083661427214,0.999860552087655
Immune_mixed,NLRP7,0.30530387,4.7873755,0.7601347378309755,0.999860552087655
Immune_mixed,KCNA5,0.30500323,2.5392056,0.7603637037483838,0.999860552087655
Immune_mixed,SLC16A2,0.30500007,2.5918796,0.7603661014083702,0.999860552087655
Immune_mixed,AL451085.2,0.30498746,0.90923387,0.7603756920713374,0.999860552087655
Immune_mixed,PLEKHG4B,0.30475295,1.8296318,0.7605543248991715,0.999860552087655
Immune_mixed,AC127070.2,0.30458766,1.8927839,0.7606802147629971,0.999860552087655
Immune_mixed,AF213884.3,0.30440193,0.6407805,0.760821698553855,0.999860552087655
Immune_mixed,STOX1,0.3042634,1.7294248,0.7609272170970685,0.999860552087655
Immune_mixed,CCDC184,0.30406508,1.4811586,0.7610783082077287,0.999860552087655
Immune_mixed,AL136454.1,0.30400842,1.4473623,0.7611214787703313,0.999860552087655
Immune_mixed,AL020996.1,0.3039313,1.4608443,0.7611802398977647,0.999860552087655
Immune_mixed,AP000704.1,0.3034764,1.2011372,0.7615268386389848,0.999860552087655
Immune_mixed,FAM174A,0.30323872,0.52982265,0.7617079525198857,0.999860552087655
Immune_mixed,ARIH1,0.30315372,0.61102057,0.7617727248917248,0.999860552087655
Immune_mixed,BRF1,0.30295065,0.7145095,0.7619274656463774,0.999860552087655
Immune_mixed,NR2C2AP,0.30185354,0.5970027,0.7627637100555105,0.999860552087655
Immune_mixed,AC064807.1,0.30163002,0.656225,0.7629341123497794,0.999860552087655
Immune_mixed,ZMYM5,0.30138764,0.57278275,0.7631189278237204,0.999860552087655
Immune_mixed,PAK3,0.30136716,2.9785712,0.7631345297481258,0.999860552087655
Immune_mixed,KCNMB4,0.30132625,0.30657625,0.7631657338855717,0.999860552087655
Immune_mixed,CCDC42,0.301002,1.8610214,0.7634129802655862,0.999860552087655
Immune_mixed,LINC02265,0.3007942,2.161437,0.7635714226725137,0.999860552087655
Immune_mixed,SCARF2,0.3007533,2.04467,0.7636026321929337,0.999860552087655
Immune_mixed,PTPN20,0.30071235,2.0511382,0.7636338420974953,0.999860552087655
Immune_mixed,LINC01962,0.30042905,1.2938428,0.7638499211991405,0.999860552087655
Immune_mixed,AC105020.6,0.29948774,1.146965,0.7645679159640555,0.999860552087655
Immune_mixed,AL355304.1,0.29946572,1.2298874,0.7645847276333911,0.999860552087655
Immune_mixed,CHST14,0.29916665,0.44774613,0.7648128969697748,0.999860552087655
Immune_mixed,FAM226B,0.29849768,0.4031977,0.7653233496282367,0.999860552087655
Immune_mixed,TM7SF2,0.2979074,0.4402749,0.7657738336959753,0.999860552087655
Immune_mixed,VWA1,0.29777205,19.720037,0.7658771558814961,0.999860552087655
Immune_mixed,ACTN1-AS1,0.29777205,20.8754,0.7658771558814961,0.999860552087655
Immune_mixed,AC243829.2,0.29777205,21.354784,0.7658771558814961,0.999860552087655
Immune_mixed,AC034238.1,0.29729038,2.255541,0.7662448243967477,0.999860552087655
Immune_mixed,AC106779.1,0.29724473,3.0665593,0.766279671531089,0.999860552087655
Immune_mixed,TMEFF1,0.29719278,2.2035234,0.7663193257418632,0.999860552087655
Immune_mixed,DPY19L2,0.2971487,0.6466259,0.7663529722189446,0.999860552087655
Immune_mixed,RBMS3,0.29703382,2.2071033,0.766440695463188,0.999860552087655
Immune_mixed,RNF222,0.29700235,2.0917816,0.7664647297513025,0.999860552087655
Immune_mixed,NKX3-1,0.2969189,1.3783987,0.7665284217015483,0.999860552087655
Immune_mixed,PCBP3,0.29682288,1.6617466,0.7666017294839265,0.999860552087655
Immune_mixed,LINC01284,0.2966655,1.7711138,0.7667219106960566,0.999860552087655
Immune_mixed,AC106739.1,0.2966639,0.54238045,0.7667231125365239,0.999860552087655
Immune_mixed,SPIRE2,0.29649234,1.469282,0.7668541165113635,0.999860552087655
Immune_mixed,ZBTB20-AS4,0.2963491,1.5004622,0.7669634919067985,0.999860552087655
Immune_mixed,ZNF527,0.29626882,0.7955164,0.7670247922356638,0.999860552087655
Immune_mixed,NRP1,0.29622316,1.3804172,0.7670596499356528,0.999860552087655
Immune_mixed,ZNF280B,0.29540625,0.47920227,0.7676835622034083,0.999860552087655
Immune_mixed,ZNF571-AS1,0.29537633,1.0331613,0.767706405781857,0.999860552087655
Immune_mixed,TAF1A-AS1,0.29501903,0.85870564,0.7679793420320071,0.999860552087655
Immune_mixed,AL031663.3,0.2945295,0.9759909,0.768353323425079,0.999860552087655
Immune_mixed,KBTBD4,0.2942981,0.73991686,0.7685301115383245,0.999860552087655
Immune_mixed,ZNF77,0.2941155,0.68424,0.768669626303436,0.999860552087655
Immune_mixed,TRAV8-6,0.29389673,6.2125444,0.7688368133466268,0.999860552087655
Immune_mixed,SHISA2,0.29382432,4.1003914,0.7688921438008526,0.999860552087655
Immune_mixed,MALRD1,0.29356933,2.4996011,0.7690870125975364,0.999860552087655
Immune_mixed,SLC5A5,0.29353786,2.9557223,0.7691110714855857,0.999860552087655
Immune_mixed,COBL,0.2935284,2.200702,0.769118289195355,0.999860552087655
Immune_mixed,PRUNE1,0.29339463,0.7185076,0.769220542233023,0.999860552087655
Immune_mixed,CERS6-AS1,0.29324508,2.3132987,0.7693348297898421,0.999860552087655
Immune_mixed,P3H2,0.29318526,2.1487274,0.7693805462159624,0.999860552087655
Immune_mixed,AC027237.2,0.2931821,2.2905645,0.7693829523658624,0.999860552087655
Immune_mixed,HSD11B1-AS1,0.29304674,2.0176516,0.7694864189121449,0.999860552087655
Immune_mixed,FGF22,0.29294917,1.9102867,0.7695610136196936,0.999860552087655
Immune_mixed,LINC02043,0.2929098,1.7407529,0.7695910927341784,0.999860552087655
Immune_mixed,COL6A3,0.29253677,1.6660392,0.7698762599561235,0.999860552087655
Immune_mixed,FBLN2,0.29235888,0.68638456,0.7700122367215478,0.999860552087655
Immune_mixed,AC104825.1,0.29170567,0.9245744,0.7705116810588628,0.999860552087655
Immune_mixed,ARMH4,0.29117048,0.9551222,0.7709209353115885,0.999860552087655
Immune_mixed,ARHGEF35,0.29112327,0.41695735,0.7709570490445199,0.999860552087655
Immune_mixed,AFAP1L2,0.29034254,0.6490027,0.7715542013328657,0.999860552087655
Immune_mixed,MCRIP1,0.29027644,0.36433974,0.7716047728693022,0.999860552087655
Immune_mixed,AC067945.3,0.29000568,4.6429415,0.771811885474856,0.999860552087655
Immune_mixed,AL160400.1,0.2899616,3.8044097,0.7718456030199166,0.999860552087655
Immune_mixed,WDR64,0.28995216,3.7930264,0.7718528282642065,0.999860552087655
Immune_mixed,DDR2,0.28995216,3.7246256,0.7718528282642065,0.999860552087655
Immune_mixed,AL132989.2,0.28985143,3.2885952,0.7719298987676183,0.999860552087655
Immune_mixed,GFPT2,0.2897019,2.7089262,0.7720443044454338,0.999860552087655
Immune_mixed,IL12A-AS1,0.28961217,2.9484415,0.7721129502312546,0.999860552087655
Immune_mixed,AC092652.1,0.28952402,2.5511725,0.7721803934421103,0.999860552087655
Immune_mixed,AC124798.1,0.28920135,1.9417936,0.7724272984471962,0.999860552087655
Immune_mixed,LINC01126,0.28919348,0.9305719,0.7724333208084416,0.999860552087655
Immune_mixed,SLC5A6,0.28916988,0.52960265,0.772451387974419,0.999860552087655
Immune_mixed,LINC01635,0.2889495,1.6452906,0.7726200208040483,0.999860552087655
Immune_mixed,C21orf62,0.28891015,0.9810226,0.772650134939512,0.999860552087655
Immune_mixed,AC004825.3,0.28859535,1.37538,0.7728910603448896,0.999860552087655
Immune_mixed,PODXL,0.28855443,1.3276467,0.7729223822558524,0.999860552087655
Immune_mixed,PRSS21,0.28852922,1.2227592,0.772941657461836,0.999860552087655
Immune_mixed,ERP27,0.28846785,1.1778194,0.772988641363192,0.999860552087655
Immune_mixed,KLB,0.28770602,0.99889266,0.773571792808988,0.999860552087655
Immune_mixed,ZNF616,0.28769183,0.6255269,0.7735826377458072,0.999860552087655
Immune_mixed,CERNA2,0.2876509,0.6304844,0.7736139678115578,0.999860552087655
Immune_mixed,IZUMO4,0.28691742,0.48408118,0.7741755614893318,0.999860552087655
Immune_mixed,AL049828.1,0.28679934,0.5911879,0.774265957788101,0.999860552087655
Immune_mixed,CEP170B,0.28610834,3.8263495,0.7747951388083557,0.999860552087655
Immune_mixed,HDAC10,0.2860926,0.79592013,0.7748071942654415,0.999860552087655
Immune_mixed,SLITRK5,0.28598872,2.107526,0.7748867616436393,0.999860552087655
Immune_mixed,GPR153,0.28598556,3.2408776,0.7748891728132199,0.999860552087655
Immune_mixed,AC074212.1,0.28592575,3.3092206,0.7749349854476788,0.999860552087655
Immune_mixed,SLC12A5,0.28565186,2.4160414,0.7751447690950211,0.999860552087655
Immune_mixed,MVD,0.28556687,0.8574846,0.7752098777028438,0.999860552087655
Immune_mixed,PDE5A,0.28556687,1.9996188,0.7752098777028438,0.999860552087655
Immune_mixed,FAM160A1,0.28554168,2.1699295,0.7752291694457215,0.999860552087655
Immune_mixed,ZNF41,0.28549606,0.7706222,0.7752641360832868,0.999860552087655
Immune_mixed,SLC30A7,0.2854803,0.6110686,0.7752761936501797,0.999860552087655
Immune_mixed,NRTN,0.2854504,2.3432806,0.7752991031765455,0.999860552087655
Immune_mixed,AP003352.1,0.28532448,1.7308526,0.7753955664853684,0.999860552087655
Immune_mixed,AC138207.7,0.28525835,1.9183884,0.7754462111100352,0.999860552087655
Immune_mixed,CELF4,0.28517652,1.3986063,0.7755089153019092,0.999860552087655
Immune_mixed,AC018926.2,0.2851167,0.78036624,0.7755547385215987,0.999860552087655
Immune_mixed,SLC28A2,0.2849719,1.16035,0.7756656821842098,0.999860552087655
Immune_mixed,RASL11B,0.28488058,1.4076707,0.7757356272812239,0.999860552087655
Immune_mixed,GNAL,0.28482708,1.3230932,0.7757766304252782,0.999860552087655
Immune_mixed,PRR34,0.28479558,1.3376322,0.7758007502137552,0.999860552087655
Immune_mixed,SPTY2D1,0.28434855,0.5243871,0.7761432745374208,0.999860552087655
Immune_mixed,KCTD1,0.2841597,0.91341776,0.7762880162143831,0.999860552087655
Immune_mixed,STON1,0.2841219,1.131123,0.7763169654822112,0.999860552087655
Immune_mixed,HMHB1,0.28366542,0.7227526,0.7766667936852032,0.999860552087655
Immune_mixed,KRBA2,0.28335848,0.6225693,0.7769020484697888,0.999860552087655
Immune_mixed,AL590822.2,0.28302008,0.7942131,0.7771614556669352,0.999860552087655
Immune_mixed,LINC02021,0.28276193,0.72065157,0.7773593457705136,0.999860552087655
Immune_mixed,RRP9,0.2825998,0.54664975,0.7774836377945546,0.999860552087655
Immune_mixed,SPATA24,0.28256044,0.6481239,0.7775138066205358,0.999860552087655
Immune_mixed,LINC01876,0.28239202,4.2804947,0.7776429329855408,0.999860552087655
Immune_mixed,EMCN,0.28238258,4.0275435,0.7776501738981694,0.999860552087655
Immune_mixed,CAPN11,0.2823763,3.7781465,0.7776550011839835,0.999860552087655
Immune_mixed,HSD17B14,0.28237313,3.661572,0.7776574148301088,0.999860552087655
Immune_mixed,AC022098.4,0.28222045,0.71586066,0.7777744792422756,0.999860552087655
Immune_mixed,TRAV26-1,0.28220472,2.9526443,0.7777865480252467,0.999860552087655
Immune_mixed,TSPAN9,0.28212285,2.7898278,0.777849306560829,0.999860552087655
Immune_mixed,LRFN2,0.28211656,2.8699324,0.7778541342005213,0.999860552087655
Immune_mixed,SMO,0.28201583,1.9884734,0.7779313776017001,0.999860552087655
Immune_mixed,CCDC39,0.28175768,2.3680506,0.7781293238322735,0.999860552087655
Immune_mixed,PCDHGA10,0.2814712,1.3015031,0.7783490127231816,0.999860552087655
Immune_mixed,AL356020.1,0.28136888,1.5993184,0.7784274773354771,0.999860552087655
Immune_mixed,CGREF1,0.28115168,1.7587225,0.7785940712308708,0.999860552087655
Immune_mixed,ZNF460-AS1,0.28078806,1.3444091,0.7788729576915432,0.999860552087655
Immune_mixed,C1R,0.28075027,1.2704583,0.7789019345417032,0.999860552087655
Immune_mixed,SLC41A1,0.28073612,0.8039132,0.7789128009397482,0.999860552087655
Immune_mixed,BORCS6,0.28041187,0.42631897,0.7791615325282755,0.999860552087655
Immune_mixed,AP003469.4,0.28037882,0.76188576,0.7791868899318108,0.999860552087655
Immune_mixed,MRPL20-AS1,0.28012696,0.53725004,0.7793800969114716,0.999860552087655
Immune_mixed,L3MBTL1,0.27962643,0.5490196,0.7797641362409031,0.999860552087655
Immune_mixed,FAM174B,0.27960125,0.9967389,0.7797834603956042,0.999860552087655
Immune_mixed,TMEM80,0.27949736,0.44666684,0.7798631739719787,0.999860552087655
Immune_mixed,LRP12,0.27899837,0.84041744,0.7802460729374321,0.999860552087655
Immune_mixed,TRAV16,0.27856866,4.373628,0.7805758677693536,0.999860552087655
Immune_mixed,LCN12,0.2785309,4.1414504,0.7806048626103969,0.999860552087655
Immune_mixed,MMP2,0.27845532,2.8315737,0.7806628532077099,0.999860552087655
Immune_mixed,KAZN,0.2782916,3.3142278,0.7807885036869222,0.999860552087655
Immune_mixed,AC083798.2,0.27827117,0.47107765,0.78080421039938,0.999860552087655
Immune_mixed,AL391840.1,0.27812478,1.7410952,0.7809165764120067,0.999860552087655
Immune_mixed,AL121845.4,0.27796423,1.8687718,0.7810398218152589,0.999860552087655
Immune_mixed,AC017100.1,0.27760535,1.6942168,0.7813153314244841,0.999860552087655
Immune_mixed,KCNN1,0.27742746,1.1247216,0.7814518880291976,0.999860552087655
Immune_mixed,AC090204.1,0.27730942,0.29149115,0.7815425266645784,0.999860552087655
Immune_mixed,AC005899.7,0.27709535,1.1855652,0.7817068922915011,0.999860552087655
Immune_mixed,IDI2-AS1,0.27705756,1.3204367,0.7817358990026911,0.999860552087655
Immune_mixed,AC108673.3,0.27700564,1.2763039,0.7817757837262893,0.999860552087655
Immune_mixed,AL590822.3,0.27685925,0.8098238,0.7818881892164662,0.999860552087655
Immune_mixed,MICALL1,0.2766121,0.5063652,0.7820779593584353,0.999860552087655
Immune_mixed,ZDHHC9,0.27640593,1.0962087,0.7822363125264602,0.999860552087655
Immune_mixed,CEACAM1,0.27631462,0.8918546,0.7823064259724276,0.999860552087655
Immune_mixed,ZNF300,0.27615723,0.91672015,0.782427315377418,0.999860552087655
Immune_mixed,AC079779.1,0.2748665,20.486673,0.7834188064660441,0.999860552087655
Immune_mixed,TRAV30,0.2748665,20.969864,0.7834188064660441,0.999860552087655
Immune_mixed,CDH7,0.27469808,4.6726108,0.7835482099436756,0.999860552087655
Immune_mixed,PARP3,0.27460206,0.6649832,0.7836219846994327,0.999860552087655
Immune_mixed,KRT5,0.27453437,2.5018249,0.7836739910240669,0.999860552087655
Immune_mixed,BOK,0.2744179,2.9403057,0.7837634925428181,0.999860552087655
Immune_mixed,RTL10,0.2739693,0.8734094,0.7841082210547314,0.999860552087655
Immune_mixed,SDC1,0.27396458,1.8066434,0.7841118500013746,0.999860552087655
Immune_mixed,NPIPB6,0.27382132,1.7695926,0.784221930280263,0.999860552087655
Immune_mixed,AC021097.2,0.27379456,0.97051555,0.7842424952066652,0.999860552087655
Immune_mixed,AC116158.3,0.2735994,0.8008983,0.7843925027559515,0.999860552087655
Immune_mixed,PRELID3A,0.27328143,0.98012984,0.7846368870446971,0.999860552087655
Immune_mixed,IGLL1,0.27320746,0.5604032,0.7846937517818229,0.999860552087655
Immune_mixed,CCDC84-DT,0.27299023,1.0037034,0.7848607229697779,0.999860552087655
Immune_mixed,AC018809.1,0.27281553,1.1380951,0.7849950330672709,0.999860552087655
Immune_mixed,PEX11A,0.27268958,1.1239297,0.7850918371076256,0.999860552087655
Immune_mixed,ANKRD52,0.2726172,0.6996378,0.7851475009361262,0.999860552087655
Immune_mixed,TXLNG,0.27197498,0.5422188,0.7856412629546635,0.999860552087655
Immune_mixed,CCDC183,0.27189785,0.85059834,0.7857005686099392,0.999860552087655
Immune_mixed,ATP5PF,0.27147758,0.11645733,0.7860237457589734,0.999860552087655
Immune_mixed,FIRRE,0.27100694,0.53038,0.7863856995160283,0.999860552087655
Immune_mixed,AC025253.2,0.2709786,5.112857,0.7864074908484179,0.999860552087655
Immune_mixed,CCNI2,0.27078027,3.5049932,0.7865600348587976,0.999860552087655
Immune_mixed,AC084026.2,0.27071887,3.0119894,0.7866072525225818,0.999860552087655
Immune_mixed,NLRP6,0.2704749,2.1500442,0.7867949202235881,0.999860552087655
Immune_mixed,LAYN,0.27019474,2.2553666,0.787010450666737,0.999860552087655
Immune_mixed,GALNT8,0.2701664,1.9258932,0.7870322467887952,0.999860552087655
Immune_mixed,MAST4-AS1,0.27015695,2.4397335,0.7870395121998912,0.999860552087655
Immune_mixed,CAV1,0.26992714,1.4488602,0.7872163095820548,0.999860552087655
Immune_mixed,AP001469.3,0.2698799,1.5124476,0.7872526391698789,0.999860552087655
Immune_mixed,GDAP1,0.26974455,0.38674334,0.7873567865540503,0.999860552087655
Immune_mixed,DLK2,0.2697162,1.5248333,0.7873785853251067,0.999860552087655
Immune_mixed,AC092652.3,0.26970676,1.3911415,0.7873858516191449,0.999860552087655
Immune_mixed,LINC00526,0.2691763,0.79628384,0.7877940048308762,0.999860552087655
Immune_mixed,IL12A,0.2683877,0.8647113,0.7884008922279975,0.999860552087655
Immune_mixed,PANO1,0.26838142,0.9900472,0.7884057381537377,0.999860552087655
Immune_mixed,AP003696.1,0.2681154,0.83881974,0.7886104859955498,0.999860552087655
Immune_mixed,HLA-G,0.26771876,0.6968845,0.7889158175888095,0.999860552087655
Immune_mixed,NFXL1,0.2674118,0.49175492,0.7891521083396442,0.999860552087655
Immune_mixed,LPCAT1,0.26723394,0.62045205,0.7892890446779202,0.999860552087655
Immune_mixed,ZMAT4,0.2671096,4.909488,0.789384782798322,0.999860552087655
Immune_mixed,KCNA2,0.26707497,4.236364,0.7894114446131917,0.999860552087655
Immune_mixed,FAM149A,0.2670498,3.5607724,0.7894308351788869,0.999860552087655
